"Time (s)";"Linear Acceleration x (m/s^2)";"Linear Acceleration y (m/s^2)";"Linear Acceleration z (m/s^2)"
1.793813891E2;1.530500054E0;6.295819879E-1;1.906411052E0
1.793861792E2;1.427042961E0;2.923220098E-1;2.381592035E0
1.793909696E2;1.143185973E0;-1.278409958E-1;3.026283026E0
1.793957598E2;1.109228015E0;-4.697059989E-1;3.512881041E0
1.794005500E2;8.113679886E-1;-9.108200073E-1;3.810215950E0
1.794053403E2;3.754720092E-1;-1.353327990E0;3.788979053E0
1.794101305E2;-1.599050015E-1;-1.728420973E0;3.593048096E0
1.794149207E2;-5.938940048E-1;-2.033885956E0;3.476242065E0
1.794197111E2;-1.039736986E0;-2.281897068E0;3.258961916E0
1.794245013E2;-1.402313948E0;-2.625895977E0;3.001049042E0
1.794292915E2;-1.710602999E0;-2.845681906E0;2.764733076E0
1.794340819E2;-1.995872974E0;-3.013417006E0;2.566842079E0
1.794388721E2;-2.215020895E0;-3.108006001E0;2.373987913E0
1.794436623E2;-2.279576063E0;-3.204149008E0;2.155158997E0
1.794484527E2;-2.266267061E0;-3.228060007E0;1.929610014E0
1.794532429E2;-2.101265907E0;-3.205513954E0;1.639616966E0
1.794580331E2;-1.867050052E0;-3.168529987E0;1.285338998E0
1.794628235E2;-1.647673965E0;-3.121840000E0;9.002190232E-1
1.794676136E2;-1.385826945E0;-2.965169907E0;4.340189993E-1
1.794724038E2;-1.086272955E0;-2.827425957E0;-4.634999856E-2
1.794771942E2;-8.705350161E-1;-2.686798096E0;-5.241180062E-1
1.794819845E2;-7.334510088E-1;-2.499821901E0;-1.037652969E0
1.794867746E2;-6.433219910E-1;-2.306657076E0;-1.596601963E0
1.794915650E2;-6.386629939E-1;-2.123955965E0;-2.113480091E0
1.794963552E2;-6.754900217E-1;-1.965736032E0;-2.506500006E0
1.795011454E2;-7.317640185E-1;-1.879351020E0;-2.768570900E0
1.795059358E2;-8.382769823E-1;-1.804548979E0;-2.875823021E0
1.795107259E2;-9.256489873E-1;-1.746140957E0;-2.766014099E0
1.795155162E2;-1.027570963E0;-1.711505055E0;-2.570808887E0
1.795203065E2;-1.144376040E0;-1.708191991E0;-2.354796886E0
1.795250967E2;-1.211629987E0;-1.717507005E0;-2.084357023E0
1.795298869E2;-1.214604020E0;-1.726748943E0;-1.716837049E0
1.795346773E2;-1.174056053E0;-1.725677967E0;-1.412093997E0
1.795394675E2;-1.128129005E0;-1.729168057E0;-1.193897009E0
1.795442577E2;-1.031568050E0;-1.735136032E0;-1.045428038E0
1.795490481E2;-9.487289786E-1;-1.717522025E0;-1.009657025E0
1.795538383E2;-8.745089769E-1;-1.716735005E0;-1.100986958E0
1.795586285E2;-8.417239785E-1;-1.710958004E0;-1.216428995E0
1.795634189E2;-7.900930047E-1;-1.678290009E0;-1.324890971E0
1.795682091E2;-7.476670146E-1;-1.675590992E0;-1.397704005E0
1.795729993E2;-7.067850232E-1;-1.661926985E0;-1.432468057E0
1.795777897E2;-6.239820123E-1;-1.646577001E0;-1.426803946E0
1.795825798E2;-5.540080070E-1;-1.641368985E0;-1.306475997E0
1.795873700E2;-5.203649998E-1;-1.622524023E0;-1.157552004E0
1.795921604E2;-4.988349974E-1;-1.609473944E0;-1.006235957E0
1.795969507E2;-4.964959919E-1;-1.588163018E0;-8.212890029E-1
1.796017408E2;-5.800030231E-1;-1.594851971E0;-7.198579907E-1
1.796065312E2;-6.491019726E-1;-1.572623968E0;-6.323919892E-1
1.796113214E2;-7.446339726E-1;-1.579082966E0;-5.660549998E-1
1.796161116E2;-8.453260064E-1;-1.566756964E0;-5.566740036E-1
1.796209020E2;-9.634770155E-1;-1.552765965E0;-6.137809753E-1
1.796256922E2;-1.075435996E0;-1.532570004E0;-7.110170126E-1
1.796304823E2;-1.162438989E0;-1.539620042E0;-8.652229905E-1
1.796352727E2;-1.196357012E0;-1.516641021E0;-1.030961990E0
1.796400629E2;-1.232561946E0;-1.456583023E0;-1.244171023E0
1.796448531E2;-1.235579014E0;-1.397611976E0;-1.452293992E0
1.796496435E2;-1.222520947E0;-1.370519042E0;-1.624364018E0
1.796544337E2;-1.248402953E0;-1.282140017E0;-1.774688959E0
1.796592238E2;-1.227442026E0;-1.227988958E0;-1.924970984E0
1.796640142E2;-1.169487000E0;-1.150609016E0;-2.039347887E0
1.796688045E2;-1.088940024E0;-1.085770011E0;-2.146609068E0
1.796735946E2;-9.625179768E-1;-1.004925013E0;-2.245198965E0
1.796783850E2;-8.227890134E-1;-9.812809825E-1;-2.298556089E0
1.796831752E2;-7.438279986E-1;-8.855320215E-1;-2.328206062E0
1.796879654E2;-6.535739899E-1;-8.254269958E-1;-2.305371046E0
1.796927558E2;-6.117519736E-1;-7.291659713E-1;-2.256356001E0
1.796975460E2;-6.278629899E-1;-6.613460183E-1;-2.212285042E0
1.797023361E2;-6.420400143E-1;-6.004539728E-1;-2.149204969E0
1.797071265E2;-6.701419950E-1;-5.318269730E-1;-2.097218037E0
1.797119167E2;-7.174479961E-1;-4.538699985E-1;-2.102627039E0
1.797167069E2;-7.693759799E-1;-4.188500047E-1;-2.127186060E0
1.797214973E2;-7.950009704E-1;-3.573690057E-1;-2.106273890E0
1.797262875E2;-8.777210116E-1;-3.193840086E-1;-2.056653023E0
1.797310777E2;-9.221640229E-1;-2.641879916E-1;-1.968824029E0
1.797358681E2;-9.905980229E-1;-2.181310058E-1;-1.861943007E0
1.797406582E2;-1.063750982E0;-2.051029950E-1;-1.733593941E0
1.797454484E2;-1.120156050E0;-1.583739966E-1;-1.564571977E0
1.797502388E2;-1.224318981E0;-1.163910031E-1;-1.402698994E0
1.797550290E2;-1.294690013E0;-6.039800122E-2;-1.307703972E0
1.797598192E2;-1.307518005E0;-1.217500027E-2;-1.234081030E0
1.797646093E2;-1.325181961E0;1.408699993E-2;-1.196267962E0
1.797693997E2;-1.357357979E0;3.294900060E-2;-1.194329977E0
1.797741900E2;-1.384976029E0;5.889099836E-2;-1.178030968E0
1.797789803E2;-1.427242994E0;5.160000175E-2;-1.113955975E0
1.797837705E2;-1.469859958E0;9.229400009E-2;-1.002073050E0
1.797885607E2;-1.589015007E0;1.233709976E-1;-8.566319942E-1
1.797933511E2;-1.662528992E0;1.350719929E-1;-7.637609839E-1
1.797981413E2;-1.709619045E0;1.321669966E-1;-6.755949855E-1
1.798029315E2;-1.759031057E0;1.289090067E-1;-6.208329797E-1
1.798077216E2;-1.798800945E0;1.252620071E-1;-5.515930057E-1
1.798125120E2;-1.817103982E0;1.521220058E-1;-4.582679868E-1
1.798173023E2;-1.847283006E0;1.710779965E-1;-3.791159987E-1
1.798220926E2;-1.851089954E0;2.082680017E-1;-3.021279871E-1
1.798268828E2;-1.833184958E0;2.514489889E-1;-2.727130055E-1
1.798316730E2;-1.803271055E0;2.982079983E-1;-2.358250022E-1
1.798364632E2;-1.747226954E0;3.508299887E-1;-2.178329974E-1
1.798412536E2;-1.717681050E0;3.639859855E-1;-2.403119951E-1
1.798460438E2;-1.702625036E0;3.903070092E-1;-2.721149921E-1
1.798508340E2;-1.711622000E0;4.107649922E-1;-3.180609941E-1
1.798556244E2;-1.756494999E0;4.563190043E-1;-3.517430127E-1
1.798604146E2;-1.741768956E0;4.864569902E-1;-3.948160112E-1
1.798652050E2;-1.770068049E0;4.965640008E-1;-4.448480010E-1
1.798699951E2;-1.784090996E0;5.439090133E-1;-4.922550023E-1
1.798747854E2;-1.803025961E0;5.879120231E-1;-5.227050185E-1
1.798795755E2;-1.741302967E0;5.953339934E-1;-5.124549866E-1
1.798843659E2;-1.620887995E0;6.496880054E-1;-4.543550014E-1
1.798891562E2;-1.527981997E0;6.696990132E-1;-4.178630114E-1
1.798939463E2;-1.426748037E0;6.627209783E-1;-4.030439854E-1
1.798987367E2;-1.307716966E0;6.789820194E-1;-3.428620100E-1
1.799035269E2;-1.185142994E0;7.111570239E-1;-2.995130122E-1
1.799083171E2;-1.085302949E0;7.233870029E-1;-2.753889859E-1
1.799131075E2;-9.889829755E-1;7.468389869E-1;-2.800559998E-1
1.799178976E2;-8.676279783E-1;7.768570185E-1;-2.609100044E-1
1.799226879E2;-8.119490147E-1;7.896959782E-1;-2.586370111E-1
1.799274783E2;-7.809470296E-1;8.046309948E-1;-2.420669943E-1
1.799322684E2;-8.051739931E-1;8.526520133E-1;-2.158270031E-1
1.799370587E2;-7.842969894E-1;8.620629907E-1;-1.201429963E-1
1.799418490E2;-6.828190088E-1;8.639609814E-1;-3.410800174E-2
1.799466393E2;-5.916000009E-1;8.869500160E-1;9.022399783E-2
1.799514294E2;-4.558719993E-1;8.877699971E-1;1.857970059E-1
1.799562198E2;-3.021380007E-1;8.999620080E-1;3.052420020E-1
1.799610100E2;-1.426409930E-1;9.232000113E-1;3.887319863E-1
1.799658002E2;-1.331300009E-2;9.789879918E-1;4.506540000E-1
1.799705903E2;1.957059950E-1;1.005038977E0;4.215320051E-1
1.799753807E2;2.696009874E-1;1.075657964E0;3.565720022E-1
1.799801710E2;3.447499871E-1;1.105090022E0;3.107160032E-1
1.799849613E2;4.258899987E-1;1.158213019E0;2.767190039E-1
1.799897515E2;5.178020000E-1;1.261252046E0;1.899749935E-1
1.799945417E2;5.992929935E-1;1.268846035E0;1.557260007E-1
1.799993319E2;7.325789928E-1;1.327033043E0;1.236959994E-1
1.800041223E2;8.343769908E-1;1.378586054E0;1.418090016E-1
1.800089125E2;1.017084956E0;1.407052994E0;1.740439981E-1
1.800137027E2;1.111281991E0;1.448665977E0;2.539420128E-1
1.800184930E2;1.191671968E0;1.479439020E0;3.073770106E-1
1.800232833E2;1.256278038E0;1.525709033E0;3.918870091E-1
1.800280735E2;1.312558055E0;1.551512957E0;4.333029985E-1
1.800328638E2;1.377257943E0;1.611876965E0;4.459899962E-1
1.800376541E2;1.407402992E0;1.635475039E0;4.776979983E-1
1.800424442E2;1.422235012E0;1.675048947E0;5.595380068E-1
1.800472346E2;1.388373017E0;1.666246057E0;7.201730013E-1
1.800520247E2;1.274674058E0;1.635555029E0;9.739059806E-1
1.800568152E2;1.104933023E0;1.582669020E0;1.227419019E0
1.800616054E2;8.980659842E-1;1.488227010E0;1.435222030E0
1.800663956E2;6.179370284E-1;1.373574018E0;1.611695051E0
1.800711857E2;2.882989943E-1;1.233821988E0;1.720919013E0
1.800759761E2;-6.128099933E-2;1.135282993E0;1.815232992E0
1.800807663E2;-4.089730084E-1;1.032222986E0;1.902197003E0
1.800855565E2;-6.615160108E-1;9.482359886E-1;1.967530966E0
1.800903467E2;-8.259530067E-1;8.330739737E-1;1.889139056E0
1.800951371E2;-8.565059900E-1;7.085769773E-1;1.755574942E0
1.800999273E2;-8.873299956E-1;6.561350226E-1;1.672615051E0
1.801047176E2;-9.176340103E-1;6.049619913E-1;1.661211014E0
1.801095078E2;-9.423840046E-1;5.528470278E-1;1.718968987E0
1.801142980E2;-9.204310179E-1;4.924269915E-1;1.816858053E0
1.801190882E2;-9.620699883E-1;4.761900008E-1;1.943367004E0
1.801238786E2;-9.092410207E-1;4.392859936E-1;2.038700104E0
1.801286687E2;-8.602039814E-1;3.793109953E-1;2.100450993E0
1.801334592E2;-7.815679908E-1;3.178400099E-1;2.126198053E0
1.801382493E2;-7.188659906E-1;2.167280018E-1;2.163774014E0
1.801430395E2;-6.028869748E-1;9.029600024E-2;2.244291067E0
1.801478297E2;-5.270410180E-1;-3.731099889E-2;2.307826042E0
1.801526201E2;-5.822860003E-1;-1.590069979E-1;2.294559956E0
1.801574102E2;-6.512029767E-1;-3.153910041E-1;2.288290024E0
1.801622004E2;-7.070389986E-1;-4.850350022E-1;2.313072920E0
1.801669908E2;-7.395939827E-1;-6.729840040E-1;2.385852098E0
1.801717810E2;-7.630040050E-1;-8.580139875E-1;2.540290117E0
1.801765712E2;-6.835929751E-1;-1.043300986E0;2.702426910E0
1.801813616E2;-6.327829957E-1;-1.229681969E0;2.817468882E0
1.801861517E2;-6.247630119E-1;-1.384379029E0;2.830575943E0
1.801909420E2;-6.618850231E-1;-1.534513950E0;2.667741060E0
1.801957323E2;-6.698700190E-1;-1.663655043E0;2.391315937E0
1.802005225E2;-6.954320073E-1;-1.723652959E0;2.049892902E0
1.802053127E2;-7.376959920E-1;-1.748638034E0;1.614102960E0
1.802101031E2;-7.351149917E-1;-1.788665056E0;1.107699990E0
1.802148933E2;-7.241989970E-1;-1.800462961E0;5.425040126E-1
1.802196835E2;-6.388660073E-1;-1.762194991E0;-1.469700038E-2
1.802244737E2;-5.181249976E-1;-1.745095015E0;-5.163210034E-1
1.802292640E2;-3.317669928E-1;-1.746070027E0;-1.013018966E0
1.802340543E2;-1.568299979E-1;-1.735957980E0;-1.445139050E0
1.802388444E2;1.110600028E-2;-1.751886010E0;-1.816542983E0
1.802436348E2;1.506160051E-1;-1.774613023E0;-2.154910088E0
1.802484250E2;2.995800078E-1;-1.827548027E0;-2.379086018E0
1.802532152E2;4.026649892E-1;-1.845806003E0;-2.565824986E0
1.802580056E2;5.269299746E-1;-1.857812047E0;-2.662540913E0
1.802627957E2;6.292560101E-1;-1.865880966E0;-2.688435078E0
1.802675860E2;7.597000003E-1;-1.922526956E0;-2.643603086E0
1.802723764E2;8.175290227E-1;-1.975072980E0;-2.528096914E0
1.802771665E2;7.836970091E-1;-1.983106971E0;-2.356183052E0
1.802819567E2;7.493969798E-1;-1.978183031E0;-2.118120909E0
1.802867471E2;7.434780002E-1;-1.939273000E0;-1.895153999E0
1.802915373E2;7.612649798E-1;-1.909824967E0;-1.723075032E0
1.802963275E2;7.981569767E-1;-1.875710011E0;-1.664021969E0
1.803011176E2;8.208749890E-1;-1.808141947E0;-1.624572039E0
1.803059080E2;8.604649901E-1;-1.698042035E0;-1.559093952E0
1.803106983E2;9.832820296E-1;-1.595384955E0;-1.491737962E0
1.803154884E2;1.051174045E0;-1.457180023E0;-1.465409040E0
1.803202788E2;1.119568944E0;-1.276296973E0;-1.463235974E0
1.803250690E2;1.241238952E0;-1.114601970E0;-1.423035026E0
1.803298592E2;1.354454041E0;-9.384400249E-1;-1.371052027E0
1.803346494E2;1.554927945E0;-7.738329768E-1;-1.302582026E0
1.803394397E2;1.744959950E0;-6.466730237E-1;-1.162557960E0
1.803442300E2;1.848891973E0;-5.067039728E-1;-9.555699825E-1
1.803490204E2;1.896309972E0;-3.303869963E-1;-7.388150096E-1
1.803538106E2;1.916463971E0;-1.802490056E-1;-5.360800028E-1
1.803586008E2;1.898036003E0;-8.032400161E-2;-3.472369909E-1
1.803633909E2;1.824295998E0;3.835099936E-2;-1.961310059E-1
1.803681813E2;1.747877955E0;1.444260031E-1;-6.118100137E-2
1.803729715E2;1.668715954E0;2.662650049E-1;4.091000184E-2
1.803777617E2;1.567693949E0;3.533200026E-1;9.822700173E-2
1.803825521E2;1.413733959E0;4.556489885E-1;1.347559988E-1
1.803873423E2;1.254451036E0;5.728960037E-1;1.289760023E-1
1.803921325E2;1.118105054E0;6.762940288E-1;8.079899848E-2
1.803969229E2;9.661409855E-1;7.467330098E-1;-1.222399995E-2
1.804017130E2;9.032239914E-1;8.297529817E-1;-7.121499628E-2
1.804065032E2;9.048349857E-1;9.038919806E-1;-1.058679968E-1
1.804112936E2;9.919019938E-1;9.572669864E-1;-1.234840006E-1
1.804160838E2;1.051918983E0;1.009160995E0;-1.312749982E-1
1.804208740E2;1.134920955E0;1.047780991E0;-1.125480011E-1
1.804256644E2;1.152667046E0;1.085072994E0;-1.031579971E-1
1.804304545E2;1.134188056E0;1.106673956E0;-1.102290004E-1
1.804352447E2;1.096539974E0;1.129376054E0;-1.241419986E-1
1.804400349E2;1.056761026E0;1.117548943E0;-1.497070044E-1
1.804448253E2;1.010360003E0;1.128738046E0;-1.294330060E-1
1.804496155E2;9.434149861E-1;1.115218043E0;-9.441599995E-2
1.804544057E2;8.371890187E-1;1.112874985E0;-6.852699816E-2
1.804591961E2;7.018830180E-1;1.092955947E0;-1.336000022E-2
1.804639862E2;5.425840020E-1;1.122128010E0;6.643799692E-2
1.804687765E2;4.355590045E-1;1.099804997E0;9.659299999E-2
1.804735669E2;3.613460064E-1;1.092761040E0;9.150800109E-2
1.804783570E2;2.981359959E-1;1.079426050E0;5.593600124E-2
1.804831473E2;2.337349951E-1;1.076421976E0;-5.230000243E-4
1.804879376E2;1.510159969E-1;1.090886950E0;-7.072599977E-2
1.804927278E2;8.775299788E-2;1.120465040E0;-1.451659948E-1
1.804975180E2;8.859000355E-2;1.122231960E0;-2.383709997E-1
1.805023082E2;6.946399808E-2;1.127475023E0;-3.360489905E-1
1.805070986E2;5.165699869E-2;1.143555999E0;-4.358739853E-1
1.805118888E2;8.746699989E-2;1.115898967E0;-4.829699993E-1
1.805166790E2;6.939399987E-2;1.135527015E0;-5.012379885E-1
1.805214694E2;4.552299902E-2;1.180703044E0;-5.456619859E-1
1.805262595E2;3.540400043E-2;1.220368981E0;-6.640759706E-1
1.805310497E2;7.035800070E-2;1.219027042E0;-8.637449741E-1
1.805358399E2;1.554879993E-1;1.208348989E0;-1.082532048E0
1.805406303E2;1.958370060E-1;1.215301991E0;-1.253468990E0
1.805454205E2;1.993730068E-1;1.226053953E0;-1.367030978E0
1.805502109E2;1.714909971E-1;1.229164004E0;-1.435279012E0
1.805550010E2;1.890639961E-1;1.189188004E0;-1.458346009E0
1.805597913E2;1.948119998E-1;1.120828032E0;-1.409988999E0
1.805645815E2;2.268619984E-1;1.045920014E0;-1.264008045E0
1.805693718E2;1.893240064E-1;9.453949928E-1;-1.039618969E0
1.805741620E2;1.177800000E-1;8.359159827E-1;-8.015000224E-1
1.805789522E2;-1.910400018E-2;7.145609856E-1;-5.614929795E-1
1.805837426E2;-1.690160036E-1;5.452610254E-1;-2.741180062E-1
1.805885328E2;-2.990759909E-1;3.706470132E-1;4.151999950E-2
1.805933230E2;-3.977920115E-1;2.187259942E-1;2.491080016E-1
1.805981132E2;-5.298529863E-1;2.947700024E-2;4.037579894E-1
1.806029035E2;-7.120059729E-1;-1.280249953E-1;5.654439926E-1
1.806076938E2;-9.013000131E-1;-2.278620005E-1;7.414600253E-1
1.806124842E2;-1.028509974E0;-3.326719999E-1;8.792240024E-1
1.806172743E2;-1.067563057E0;-4.426310062E-1;1.009879947E0
1.806220645E2;-1.021345019E0;-5.793060064E-1;1.123765945E0
1.806268547E2;-9.451050162E-1;-6.305390000E-1;1.192247987E0
1.806316451E2;-7.962070107E-1;-6.728940010E-1;1.253528953E0
1.806364353E2;-6.467610002E-1;-7.444390059E-1;1.245231032E0
1.806412255E2;-5.614609718E-1;-7.038559914E-1;1.140982985E0
1.806460158E2;-5.450159907E-1;-6.440410018E-1;9.765520096E-1
1.806508060E2;-5.212299824E-1;-5.784559846E-1;8.114140034E-1
1.806555962E2;-4.593020082E-1;-5.490970016E-1;6.810629964E-1
1.806603864E2;-3.879559934E-1;-5.214899778E-1;6.306620240E-1
1.806651768E2;-2.973439991E-1;-5.567929745E-1;6.622939706E-1
1.806699670E2;-2.445430011E-1;-5.873240232E-1;7.782099843E-1
1.806747571E2;-2.288440019E-1;-6.054440141E-1;1.007133961E0
1.806795475E2;-1.494970024E-1;-6.659070253E-1;1.327466965E0
1.806843377E2;-4.915799946E-2;-7.614570260E-1;1.689031959E0
1.806891279E2;7.019899786E-2;-9.567949772E-1;2.087172985E0
1.806939183E2;-4.230999853E-3;-1.079229951E0;2.529369116E0
1.806987085E2;-1.079849973E-1;-1.229483962E0;2.975712061E0
1.807034987E2;-1.878360063E-1;-1.341478944E0;3.381136894E0
1.807082890E2;-2.722240090E-1;-1.440142989E0;3.777137041E0
1.807130792E2;-3.037660122E-1;-1.569458008E0;4.125671864E0
1.807178694E2;-3.328559995E-1;-1.656211019E0;4.424641132E0
1.807226596E2;-3.263950050E-1;-1.749279022E0;4.643136978E0
1.807274500E2;-2.992019951E-1;-1.799155951E0;4.783680916E0
1.807322402E2;-2.351379991E-1;-1.837813020E0;4.805694103E0
1.807370303E2;-2.068219930E-1;-1.858623028E0;4.725934982E0
1.807418207E2;-1.814830005E-1;-1.795007944E0;4.494097233E0
1.807466109E2;-1.742520034E-1;-1.707062960E0;4.155573845E0
1.807514011E2;-1.817199960E-2;-1.628244042E0;3.686274052E0
1.807561912E2;1.524720043E-1;-1.532058001E0;3.155535936E0
1.807609816E2;3.064050078E-1;-1.418084025E0;2.575167894E0
1.807657719E2;5.987430215E-1;-1.248759031E0;1.978809953E0
1.807705620E2;8.499959707E-1;-1.195086956E0;1.380460978E0
1.807753524E2;1.067854047E0;-9.937790036E-1;8.089640141E-1
1.807801425E2;1.250401020E0;-8.285560012E-1;3.049319983E-1
1.807849328E2;1.400349021E0;-7.153120041E-1;-2.371640056E-1
1.807897231E2;1.456110954E0;-6.556739807E-1;-6.809509993E-1
1.807945133E2;1.353840947E0;-5.822629929E-1;-9.761040211E-1
1.807993035E2;1.203806043E0;-5.068950057E-1;-1.163351059E0
1.808040937E2;9.415330291E-1;-4.583350122E-1;-1.367154956E0
1.808088840E2;7.248089910E-1;-4.675610065E-1;-1.673789978E0
1.808136742E2;5.861210227E-1;-5.362550020E-1;-2.009022951E0
1.808184644E2;3.749899864E-1;-5.756040215E-1;-2.277465105E0
1.808232548E2;1.107989997E-1;-5.947830081E-1;-2.428910971E0
1.808280450E2;-1.199050024E-1;-6.296489835E-1;-2.530364037E0
1.808328352E2;-2.999019921E-1;-6.610900164E-1;-2.526679039E0
1.808376254E2;-3.790490031E-1;-6.940169930E-1;-2.393897057E0
1.808424157E2;-4.126830101E-1;-7.309219837E-1;-2.287662983E0
1.808472060E2;-4.130789936E-1;-7.766960263E-1;-2.243906021E0
1.808519964E2;-4.283089936E-1;-8.145629764E-1;-2.169279099E0
1.808567865E2;-4.298529923E-1;-8.636620045E-1;-2.070997000E0
1.808615767E2;-3.938980103E-1;-9.049590230E-1;-1.989745021E0
1.808663669E2;-3.848780096E-1;-9.097849727E-1;-1.932652950E0
1.808711573E2;-3.188790083E-1;-9.476079941E-1;-1.930819035E0
1.808759474E2;-2.266920060E-1;-1.020529032E0;-1.974697948E0
1.808807376E2;-1.726389974E-1;-1.075597048E0;-2.018832922E0
1.808855280E2;-1.706469953E-1;-1.081423998E0;-2.024925947E0
1.808903182E2;-2.106540054E-1;-1.107447982E0;-2.004888058E0
1.808951084E2;-3.232649863E-1;-1.170416951E0;-1.996958971E0
1.808998988E2;-4.865419865E-1;-1.213081956E0;-1.967517018E0
1.809046889E2;-6.426550150E-1;-1.255766988E0;-1.914499998E0
1.809094792E2;-7.885739803E-1;-1.302186012E0;-1.844598055E0
1.809142693E2;-9.242770076E-1;-1.338425994E0;-1.788802981E0
1.809190597E2;-1.049972057E0;-1.379186034E0;-1.754233956E0
1.809238499E2;-1.163439989E0;-1.443856955E0;-1.721686959E0
1.809286401E2;-1.234042048E0;-1.432575941E0;-1.736526012E0
1.809334302E2;-1.274253011E0;-1.415004969E0;-1.762837052E0
1.809382206E2;-1.313223958E0;-1.422358036E0;-1.843750954E0
1.809430109E2;-1.327483058E0;-1.397284985E0;-1.976907015E0
1.809478010E2;-1.322252035E0;-1.368502975E0;-2.112095118E0
1.809525912E2;-1.256507039E0;-1.335489035E0;-2.213574886E0
1.809573816E2;-1.217381954E0;-1.286497951E0;-2.250236034E0
1.809621718E2;-1.243280053E0;-1.202553034E0;-2.305854082E0
1.809669622E2;-1.214810014E0;-1.133892059E0;-2.430759907E0
1.809717523E2;-1.170537949E0;-1.104285955E0;-2.548419952E0
1.809765425E2;-1.167956948E0;-1.075047970E0;-2.579927921E0
1.809813327E2;-1.190372944E0;-9.720579982E-1;-2.577943087E0
1.809861231E2;-1.187494993E0;-8.889150023E-1;-2.575923920E0
1.809909132E2;-1.149834991E0;-8.160039783E-1;-2.638545990E0
1.809957035E2;-1.063158035E0;-7.411479950E-1;-2.677284956E0
1.810004939E2;-9.659860134E-1;-6.975610256E-1;-2.706617117E0
1.810052840E2;-8.656200171E-1;-6.513559818E-1;-2.707494020E0
1.810100742E2;-8.289610147E-1;-5.905269980E-1;-2.646384954E0
1.810148646E2;-8.103860021E-1;-5.485649705E-1;-2.566374063E0
1.810196548E2;-8.384640217E-1;-5.014529824E-1;-2.453088045E0
1.810244450E2;-8.508279920E-1;-4.469110072E-1;-2.263379097E0
1.810292352E2;-8.890780210E-1;-3.760339916E-1;-2.072844028E0
1.810340256E2;-9.350249767E-1;-3.363789916E-1;-1.918266058E0
1.810388157E2;-9.597979784E-1;-3.041799963E-1;-1.792397976E0
1.810436059E2;-9.634889960E-1;-3.007900119E-1;-1.633046031E0
1.810483963E2;-9.985799789E-1;-2.593899965E-1;-1.478441000E0
1.810531865E2;-1.000462055E0;-1.874209940E-1;-1.326127052E0
1.810579767E2;-1.000321984E0;-1.542100012E-1;-1.161767006E0
1.810627669E2;-9.721599817E-1;-1.453250051E-1;-1.038102984E0
1.810675573E2;-9.044190049E-1;-1.342960000E-1;-8.642330170E-1
1.810723475E2;-8.548709750E-1;-9.946099669E-2;-6.186739802E-1
1.810771376E2;-8.568720222E-1;-6.964500248E-2;-3.468709886E-1
1.810819280E2;-9.315450191E-1;-2.192999935E-3;-1.180830002E-1
1.810867182E2;-9.853979945E-1;4.994399846E-2;1.252370030E-1
1.810915084E2;-1.044656038E0;1.272239983E-1;3.544400036E-1
1.810962988E2;-1.018722057E0;1.958680004E-1;5.264530182E-1
1.811010890E2;-9.817990065E-1;2.581950128E-1;6.796140075E-1
1.811058792E2;-9.243559837E-1;3.070679903E-1;8.139100075E-1
1.811106694E2;-8.513159752E-1;3.735420108E-1;9.317539930E-1
